Timestamp,Temperature,Humidity,Cloud_Cover,Wind_Speed,Power_Output
2025-02-28 16:00:00,20.6,93.54,44.4,14.99,194.44
2025-02-28 16:15:00,20.65,74.07,42.39,6.59,150.55
2025-02-28 16:30:00,20.53,56.47,54.26,6.38,110.03
2025-02-28 16:45:00,16.71,31.69,98.21,20.19,28.22
2025-02-28 17:00:00,32.63,66.75,81.29,3.86,22.78
2025-02-28 17:15:00,40.21,36.24,90.37,0.14,0.0
2025-02-28 17:30:00,15.52,84.24,2.96,8.42,41.86
2025-02-28 17:45:00,16.47,78.91,14.03,12.27,18.23
2025-02-28 18:00:00,32.18,59.93,8.48,17.63,9.9
2025-02-28 18:15:00,39.58,57.9,26.32,19.53,0.0
2025-02-28 18:30:00,24.8,88.33,44.19,16.59,0.0
2025-02-28 18:45:00,25.49,48.75,64.21,15.66,0.0
2025-02-28 19:00:00,32.89,46.19,50.08,16.64,0.0
2025-02-28 19:15:00,23.23,91.05,90.32,6.79,0.0
2025-02-28 19:30:00,15.8,82.6,93.99,9.56,0.0
2025-02-28 19:45:00,37.06,83.34,16.35,15.41,10.1
2025-02-28 20:00:00,33.77,42.69,85.29,1.64,0.0
2025-02-28 20:15:00,32.42,39.31,48.17,7.38,0.0
2025-02-28 20:30:00,37.25,31.69,45.33,10.16,0.0
2025-02-28 20:45:00,35.26,45.41,78.49,13.34,0.0
2025-02-28 21:00:00,21.18,80.32,9.31,12.16,0.0
2025-02-28 21:15:00,25.57,45.6,88.25,17.95,0.0
2025-02-28 21:30:00,18.78,77.39,67.09,11.84,0.0
2025-02-28 21:45:00,18.9,46.37,87.53,22.6,0.0
2025-02-28 22:00:00,35.29,55.69,99.45,9.51,0.0
2025-02-28 22:15:00,40.76,93.91,51.8,13.13,0.0
2025-02-28 22:30:00,43.88,45.91,9.33,0.08,36.15
2025-02-28 22:45:00,33.85,54.46,16.65,7.76,20.75
2025-02-28 23:00:00,20.52,49.57,32.36,21.66,0.0
2025-02-28 23:15:00,18.17,37.13,10.36,8.34,3.96
2025-02-28 23:30:00,39.39,61.84,81.53,6.33,0.0
2025-02-28 23:45:00,32.36,54.61,29.69,13.59,3.8
2025-03-01 00:00:00,33.55,75.17,97.59,1.97,0.0
2025-03-01 00:15:00,38.44,83.14,70.26,13.29,0.0
2025-03-01 00:30:00,36.1,65.38,17.34,7.59,0.0
2025-03-01 00:45:00,40.03,32.09,47.6,9.58,0.0
2025-03-01 01:00:00,16.69,70.23,46.69,19.78,0.0
2025-03-01 01:15:00,37.43,33.6,49.25,16.55,0.0
2025-03-01 01:30:00,40.53,70.06,53.57,11.15,0.0
2025-03-01 01:45:00,23.58,74.53,3.12,14.44,1.38
2025-03-01 02:00:00,34.21,42.85,68.63,19.17,0.0
2025-03-01 02:15:00,24.42,83.26,48.72,18.64,0.0
2025-03-01 02:30:00,43.74,89.22,79.1,4.63,0.0
2025-03-01 02:45:00,16.0,82.85,81.53,7.52,0.0
2025-03-01 03:00:00,32.39,49.83,23.05,8.71,0.0
2025-03-01 03:15:00,20.0,68.13,4.84,4.69,6.17
2025-03-01 03:30:00,36.37,89.46,70.32,0.3,0.0
2025-03-01 03:45:00,20.28,50.84,97.78,4.35,0.0
2025-03-01 04:00:00,22.06,83.3,44.67,20.21,0.0
2025-03-01 04:15:00,29.83,30.62,25.96,13.65,5.66
2025-03-01 04:30:00,42.45,30.24,15.67,8.54,25.02
2025-03-01 04:45:00,21.35,79.38,28.74,15.21,0.0
2025-03-01 05:00:00,19.33,79.49,32.79,18.5,0.0
2025-03-01 05:15:00,37.77,81.28,42.39,8.86,0.0
2025-03-01 05:30:00,30.02,90.45,65.54,11.65,0.0
2025-03-01 05:45:00,42.35,37.66,27.32,1.61,7.71
2025-03-01 06:00:00,19.4,45.08,5.1,14.93,34.63
2025-03-01 06:15:00,34.38,88.74,37.33,8.91,0.0
2025-03-01 06:30:00,21.99,41.52,85.56,10.84,0.0
2025-03-01 06:45:00,19.7,74.34,49.84,10.57,0.35
2025-03-01 07:00:00,35.5,64.48,96.48,15.81,16.12
2025-03-01 07:15:00,32.81,35.41,50.36,14.31,124.76
2025-03-01 07:30:00,37.64,48.54,27.59,10.55,189.47
2025-03-01 07:45:00,24.28,63.82,19.33,0.42,197.71
2025-03-01 08:00:00,28.44,85.4,69.45,15.52,163.86
2025-03-01 08:15:00,27.16,75.99,53.64,21.99,199.59
2025-03-01 08:30:00,44.52,70.42,60.4,19.24,268.68
2025-03-01 08:45:00,23.77,62.24,75.51,24.54,242.27
2025-03-01 09:00:00,23.84,49.41,72.59,3.48,265.63
2025-03-01 09:15:00,25.64,37.75,4.34,5.56,387.45
2025-03-01 09:30:00,31.94,56.59,80.26,13.48,299.46
2025-03-01 09:45:00,22.57,31.85,53.27,5.9,364.18
2025-03-01 10:00:00,42.46,43.72,39.17,0.86,436.37
2025-03-01 10:15:00,22.97,58.11,53.75,10.06,362.06
2025-03-01 10:30:00,41.87,57.21,61.25,7.19,385.09
2025-03-01 10:45:00,18.1,32.88,14.95,6.59,470.19
2025-03-01 11:00:00,34.7,68.29,41.74,23.83,448.43
2025-03-01 11:15:00,42.21,65.73,33.56,5.96,475.83
2025-03-01 11:30:00,20.06,35.08,35.04,3.24,457.97
2025-03-01 11:45:00,44.05,91.31,9.13,3.13,500.0
2025-03-01 12:00:00,28.59,36.46,15.98,20.16,500.0
2025-03-01 12:15:00,43.37,85.56,16.18,17.87,491.84
2025-03-01 12:30:00,35.3,30.02,37.32,3.24,462.87
2025-03-01 12:45:00,24.05,87.35,89.45,5.49,359.21
2025-03-01 13:00:00,20.65,31.28,20.6,18.68,457.97
2025-03-01 13:15:00,24.11,79.26,41.62,6.87,419.07
2025-03-01 13:30:00,17.79,53.51,31.16,24.54,433.67
2025-03-01 13:45:00,19.32,77.98,78.74,13.51,331.5
2025-03-01 14:00:00,18.14,56.11,5.01,4.8,435.97
2025-03-01 14:15:00,27.69,34.61,19.65,21.47,395.62
2025-03-01 14:30:00,38.87,79.89,21.06,7.99,377.45
2025-03-01 14:45:00,19.24,34.63,99.3,7.22,226.15
2025-03-01 15:00:00,18.91,89.94,57.08,8.19,280.94
2025-03-01 15:15:00,34.3,33.31,13.9,19.2,384.19
2025-03-01 15:30:00,20.92,61.16,27.22,4.33,259.26
2025-03-01 15:45:00,17.93,77.0,16.78,9.54,252.27
2025-03-01 16:00:00,20.01,55.56,12.46,0.77,228.63
2025-03-01 16:15:00,42.71,44.12,79.72,20.67,153.24
2025-03-01 16:30:00,39.64,79.34,49.58,8.52,135.88
2025-03-01 16:45:00,25.62,80.98,63.12,6.2,79.83
2025-03-01 17:00:00,34.67,89.98,33.13,14.5,111.56
2025-03-01 17:15:00,31.12,54.45,55.37,17.62,25.95
2025-03-01 17:30:00,35.31,62.91,25.76,20.32,64.37
2025-03-01 17:45:00,35.48,53.6,30.8,8.69,0.0
2025-03-01 18:00:00,33.86,46.71,65.22,20.31,0.0
2025-03-01 18:15:00,22.98,78.82,15.04,11.62,0.0
2025-03-01 18:30:00,16.17,52.08,61.72,2.53,0.0
2025-03-01 18:45:00,28.67,57.83,85.22,21.16,0.0
2025-03-01 19:00:00,41.73,56.24,12.04,13.69,14.56
2025-03-01 19:15:00,32.08,76.32,89.75,15.06,0.0
2025-03-01 19:30:00,39.97,89.66,7.94,23.44,24.44
2025-03-01 19:45:00,44.75,73.34,34.89,13.98,0.0
2025-03-01 20:00:00,19.91,60.65,61.05,0.14,0.0
2025-03-01 20:15:00,35.75,80.65,55.94,21.77,0.0
2025-03-01 20:30:00,35.23,71.66,9.64,7.12,26.08
2025-03-01 20:45:00,44.4,33.94,79.89,12.54,0.0
2025-03-01 21:00:00,44.57,36.22,97.32,5.12,0.0
2025-03-01 21:15:00,35.6,32.46,18.12,7.42,11.97
2025-03-01 21:30:00,22.31,59.69,89.51,17.17,0.0
2025-03-01 21:45:00,38.96,83.68,55.68,10.74,0.0
2025-03-01 22:00:00,18.21,50.35,93.59,15.68,0.0
2025-03-01 22:15:00,38.42,54.97,17.61,20.59,14.29
2025-03-01 22:30:00,42.31,89.12,79.2,8.52,0.0
2025-03-01 22:45:00,26.49,84.4,5.98,14.21,0.14
2025-03-01 23:00:00,33.92,73.23,88.32,19.44,0.0
2025-03-01 23:15:00,27.9,47.34,67.42,17.88,0.0
2025-03-01 23:30:00,28.13,37.61,37.03,13.5,0.0
2025-03-01 23:45:00,24.31,31.04,19.05,9.58,0.0
2025-03-02 00:00:00,37.86,36.96,81.65,10.19,0.0
2025-03-02 00:15:00,43.09,49.02,60.32,10.83,0.0
2025-03-02 00:30:00,43.22,65.87,36.04,8.72,0.0
2025-03-02 00:45:00,20.24,34.16,44.38,17.48,0.0
2025-03-02 01:00:00,41.24,38.85,82.65,3.14,0.0
2025-03-02 01:15:00,37.12,41.77,33.89,24.19,0.38
2025-03-02 01:30:00,22.59,71.08,8.96,19.47,0.12
2025-03-02 01:45:00,17.02,70.03,91.13,7.45,0.0
2025-03-02 02:00:00,23.04,65.8,38.73,1.06,0.0
2025-03-02 02:15:00,42.37,46.28,34.84,17.78,0.0
2025-03-02 02:30:00,34.0,54.12,20.44,18.36,0.0
2025-03-02 02:45:00,36.63,36.28,89.74,24.09,0.0
2025-03-02 03:00:00,22.71,44.72,21.75,6.34,0.0
2025-03-02 03:15:00,36.58,88.35,63.67,2.07,0.0
2025-03-02 03:30:00,15.84,93.68,88.08,22.88,0.0
2025-03-02 03:45:00,26.26,72.1,3.49,6.47,0.0
2025-03-02 04:00:00,33.8,89.59,82.88,18.04,0.0
2025-03-02 04:15:00,19.38,71.78,41.06,1.52,0.0
2025-03-02 04:30:00,39.69,32.16,65.8,19.01,0.0
2025-03-02 04:45:00,22.05,94.79,37.24,3.18,0.0
2025-03-02 05:00:00,34.57,36.43,69.55,17.39,0.0
2025-03-02 05:15:00,27.16,74.37,25.43,13.31,3.85
2025-03-02 05:30:00,32.88,46.43,2.19,23.89,21.28
2025-03-02 05:45:00,18.22,55.48,94.78,0.92,0.0
2025-03-02 06:00:00,15.51,71.99,1.64,7.3,0.88
2025-03-02 06:15:00,42.29,58.37,82.41,1.74,0.0
2025-03-02 06:30:00,23.09,46.29,16.91,21.98,64.62
2025-03-02 06:45:00,39.59,51.74,39.22,14.85,68.78
2025-03-02 07:00:00,44.98,52.2,82.25,13.37,64.6
2025-03-02 07:15:00,21.34,92.36,20.59,3.29,116.74
2025-03-02 07:30:00,22.96,81.91,86.57,12.23,75.33
2025-03-02 07:45:00,34.89,59.81,49.78,9.97,186.72
2025-03-02 08:00:00,43.96,42.99,36.62,7.89,259.65
2025-03-02 08:15:00,42.47,82.72,66.24,19.3,228.8
2025-03-02 08:30:00,30.09,40.22,34.14,1.53,286.56
2025-03-02 08:45:00,38.85,43.68,34.73,16.17,309.62
2025-03-02 09:00:00,19.07,53.79,73.35,20.57,248.77
2025-03-02 09:15:00,44.32,87.22,30.98,22.68,350.73
2025-03-02 09:30:00,43.93,38.57,20.08,18.65,398.52
2025-03-02 09:45:00,19.91,37.95,80.76,7.06,310.61
2025-03-02 10:00:00,23.98,62.11,80.54,15.01,318.95
2025-03-02 10:15:00,18.0,47.97,49.76,3.54,400.77
2025-03-02 10:30:00,23.15,66.97,52.67,2.93,383.41
2025-03-02 10:45:00,39.48,59.36,69.61,15.97,408.02
2025-03-02 11:00:00,26.35,58.27,50.93,21.28,427.38
2025-03-02 11:15:00,17.65,37.28,41.7,1.68,417.62
2025-03-02 11:30:00,25.27,39.17,99.49,2.65,382.72
2025-03-02 11:45:00,44.44,83.37,14.76,14.14,500.0
2025-03-02 12:00:00,33.89,87.58,59.27,5.46,440.37
2025-03-02 12:15:00,27.48,45.25,88.59,15.3,402.03
2025-03-02 12:30:00,20.0,37.37,68.72,5.36,396.71
2025-03-02 12:45:00,44.59,33.47,88.09,2.91,392.07
2025-03-02 13:00:00,39.63,69.54,33.63,13.64,472.8
2025-03-02 13:15:00,23.44,76.5,27.2,21.55,471.77
2025-03-02 13:30:00,17.1,54.23,85.13,17.13,352.86
2025-03-02 13:45:00,16.7,74.18,39.41,20.47,412.02
2025-03-02 14:00:00,18.61,76.34,70.97,6.66,321.43
2025-03-02 14:15:00,32.42,90.8,14.77,22.15,432.78
2025-03-02 14:30:00,42.86,34.22,75.58,9.43,322.89
2025-03-02 14:45:00,29.9,42.5,54.9,21.31,330.96
2025-03-02 15:00:00,40.29,34.45,26.86,11.78,351.67
2025-03-02 15:15:00,28.38,86.42,49.45,6.7,280.31
2025-03-02 15:30:00,36.26,81.52,69.69,6.51,235.69
2025-03-02 15:45:00,36.96,67.35,1.19,14.19,285.09
2025-03-02 16:00:00,20.22,35.44,63.75,1.98,188.88
2025-03-02 16:15:00,25.84,47.77,54.16,23.25,203.85
2025-03-02 16:30:00,34.12,49.35,22.03,6.79,182.5
2025-03-02 16:45:00,17.12,66.45,75.3,8.39,50.68
2025-03-02 17:00:00,25.85,46.77,30.35,5.83,122.38
2025-03-02 17:15:00,31.04,34.74,27.69,0.08,83.89
2025-03-02 17:30:00,44.89,77.5,47.12,17.31,33.79
2025-03-02 17:45:00,29.24,49.44,67.61,14.76,0.0
2025-03-02 18:00:00,39.48,59.4,92.88,20.24,0.0
2025-03-02 18:15:00,27.96,38.3,14.14,1.03,0.0
2025-03-02 18:30:00,38.89,82.17,39.65,23.22,0.0
2025-03-02 18:45:00,32.86,66.76,6.7,8.27,0.0
2025-03-02 19:00:00,41.6,88.6,75.86,22.83,0.0
2025-03-02 19:15:00,27.33,62.21,44.77,2.68,0.0
2025-03-02 19:30:00,33.13,91.19,70.69,18.6,0.0
2025-03-02 19:45:00,33.9,87.97,32.22,14.48,0.0
2025-03-02 20:00:00,27.52,67.47,84.43,8.95,0.0
2025-03-02 20:15:00,19.33,90.7,53.48,1.98,0.0
2025-03-02 20:30:00,17.81,51.0,94.36,15.12,0.0
2025-03-02 20:45:00,15.5,53.77,7.88,0.66,0.0
2025-03-02 21:00:00,41.21,32.96,51.43,12.53,0.0
2025-03-02 21:15:00,22.09,68.3,76.65,15.11,0.0
2025-03-02 21:30:00,21.35,76.93,60.02,18.31,0.0
2025-03-02 21:45:00,37.08,80.28,2.32,24.78,38.16
2025-03-02 22:00:00,24.6,39.74,97.23,6.5,0.0
2025-03-02 22:15:00,30.18,58.87,29.83,8.06,0.0
2025-03-02 22:30:00,19.88,41.5,24.93,8.53,0.0
2025-03-02 22:45:00,43.79,73.04,48.57,18.29,0.0
2025-03-02 23:00:00,40.55,40.27,54.22,23.3,0.0
2025-03-02 23:15:00,40.91,88.77,76.63,24.36,0.0
2025-03-02 23:30:00,27.2,44.99,39.33,23.65,0.0
2025-03-02 23:45:00,37.87,48.94,44.0,21.98,0.0
2025-03-03 00:00:00,19.32,85.31,53.5,24.77,0.0
2025-03-03 00:15:00,15.26,59.8,39.44,9.4,0.0
2025-03-03 00:30:00,15.6,31.56,91.45,23.71,0.0
2025-03-03 00:45:00,32.6,62.15,85.13,19.03,0.0
2025-03-03 01:00:00,28.66,35.5,45.5,4.21,0.0
2025-03-03 01:15:00,30.54,94.05,0.02,1.14,0.0
2025-03-03 01:30:00,15.22,68.23,90.09,5.36,0.0
2025-03-03 01:45:00,27.68,46.67,12.43,19.47,0.0
2025-03-03 02:00:00,36.54,66.64,24.45,15.79,0.0
2025-03-03 02:15:00,28.28,35.0,15.24,5.61,16.98
2025-03-03 02:30:00,36.97,81.99,17.98,18.55,0.0
2025-03-03 02:45:00,21.99,90.15,80.29,3.53,0.0
2025-03-03 03:00:00,39.39,86.84,57.95,20.55,0.0
2025-03-03 03:15:00,32.65,52.21,95.61,19.85,0.0
2025-03-03 03:30:00,21.32,51.17,23.15,24.31,0.0
2025-03-03 03:45:00,22.1,32.28,48.56,3.76,0.0
2025-03-03 04:00:00,33.84,72.34,97.74,22.67,0.0
2025-03-03 04:15:00,39.9,64.77,82.64,8.53,0.0
2025-03-03 04:30:00,27.47,59.86,72.86,10.4,0.0
2025-03-03 04:45:00,22.75,89.0,18.9,11.71,0.0
2025-03-03 05:00:00,41.01,40.91,76.94,15.67,0.0
2025-03-03 05:15:00,35.08,30.63,34.76,24.87,0.0
2025-03-03 05:30:00,28.44,34.77,53.05,15.0,0.0
2025-03-03 05:45:00,29.64,44.52,60.92,23.17,0.0
2025-03-03 06:00:00,21.13,32.16,60.94,6.38,0.0
2025-03-03 06:15:00,33.8,62.68,72.65,9.96,0.0
2025-03-03 06:30:00,25.76,50.42,66.17,12.61,0.0
2025-03-03 06:45:00,44.87,41.73,6.84,8.07,122.83
2025-03-03 07:00:00,29.41,78.76,45.73,24.42,88.63
2025-03-03 07:15:00,29.58,43.29,66.4,18.14,98.52
2025-03-03 07:30:00,31.98,74.69,29.6,11.97,152.33
2025-03-03 07:45:00,42.5,52.7,31.31,18.78,224.87
2025-03-03 08:00:00,39.02,63.27,12.46,11.69,242.86
2025-03-03 08:15:00,28.53,90.7,41.86,0.43,255.12
2025-03-03 08:30:00,36.56,32.43,98.68,13.58,189.62
2025-03-03 08:45:00,32.59,62.52,28.53,15.63,330.78
2025-03-03 09:00:00,29.77,85.54,53.14,24.53,299.18
2025-03-03 09:15:00,20.77,68.22,74.32,1.02,273.03
2025-03-03 09:30:00,28.92,48.0,1.35,12.8,403.86
2025-03-03 09:45:00,22.37,55.85,90.04,2.45,304.64
2025-03-03 10:00:00,42.45,74.22,38.66,3.72,406.29
2025-03-03 10:15:00,25.06,87.9,86.91,15.26,336.46
2025-03-03 10:30:00,43.57,32.67,3.89,5.79,500.0
2025-03-03 10:45:00,30.99,34.65,14.57,18.73,489.73
2025-03-03 11:00:00,33.95,51.13,32.25,12.85,453.1
2025-03-03 11:15:00,31.29,45.13,34.55,5.46,463.01
2025-03-03 11:30:00,18.88,47.22,84.78,12.34,376.92
2025-03-03 11:45:00,26.27,44.38,1.12,0.02,500.0
2025-03-03 12:00:00,17.97,42.73,64.11,21.57,425.39
2025-03-03 12:15:00,33.69,38.49,13.13,0.32,500.0
2025-03-03 12:30:00,28.41,90.71,82.32,0.18,382.96
2025-03-03 12:45:00,38.34,39.37,77.86,15.29,413.91
2025-03-03 13:00:00,21.61,43.29,49.99,24.34,439.26
2025-03-03 13:15:00,19.94,46.01,21.27,21.4,466.02
2025-03-03 13:30:00,27.19,90.65,63.45,6.3,376.81
2025-03-03 13:45:00,42.8,79.12,15.63,4.92,457.57
2025-03-03 14:00:00,36.31,81.33,19.0,15.65,449.26
2025-03-03 14:15:00,27.57,36.81,62.67,20.57,335.98
2025-03-03 14:30:00,30.52,84.36,99.12,9.05,259.05
2025-03-03 14:45:00,17.53,56.53,89.11,10.81,256.81
2025-03-03 15:00:00,44.54,47.08,59.31,2.89,281.61
2025-03-03 15:15:00,34.99,67.42,53.85,3.82,293.31
2025-03-03 15:30:00,23.56,83.44,99.84,14.21,168.79
2025-03-03 15:45:00,32.57,80.61,54.74,2.57,226.22
2025-03-03 16:00:00,18.28,87.85,42.01,5.05,201.89
2025-03-03 16:15:00,43.98,90.33,90.96,5.87,119.5
2025-03-03 16:30:00,20.24,45.48,23.42,11.1,138.92
2025-03-03 16:45:00,34.44,57.55,9.75,1.14,172.94
2025-03-03 17:00:00,22.36,30.95,63.41,12.49,61.27
2025-03-03 17:15:00,36.53,87.16,9.58,23.22,96.16
2025-03-03 17:30:00,38.3,40.05,37.31,0.61,16.7
2025-03-03 17:45:00,35.2,86.0,42.36,15.77,0.42
2025-03-03 18:00:00,33.43,51.41,54.75,20.9,0.0
2025-03-03 18:15:00,41.77,53.93,99.17,7.81,0.0
2025-03-03 18:30:00,17.36,32.54,22.1,3.29,0.0
2025-03-03 18:45:00,24.93,51.25,37.58,1.08,0.0
2025-03-03 19:00:00,22.45,87.74,13.22,16.1,0.0
2025-03-03 19:15:00,44.64,31.66,60.76,13.81,0.0
2025-03-03 19:30:00,26.68,56.41,72.77,5.73,0.0
2025-03-03 19:45:00,36.98,32.04,48.21,20.79,0.0
2025-03-03 20:00:00,35.54,54.11,24.58,18.39,0.0
2025-03-03 20:15:00,21.36,41.22,62.09,6.91,0.0
2025-03-03 20:30:00,22.17,46.39,53.92,18.83,0.0
2025-03-03 20:45:00,23.44,87.04,17.12,6.12,0.0
2025-03-03 21:00:00,27.33,58.34,40.57,16.88,0.0
2025-03-03 21:15:00,22.03,47.8,43.52,2.96,0.0
2025-03-03 21:30:00,15.59,68.31,98.26,17.31,0.0
2025-03-03 21:45:00,41.38,39.24,84.93,5.97,0.0
2025-03-03 22:00:00,43.97,46.86,73.44,14.31,0.0
2025-03-03 22:15:00,25.25,65.51,88.88,4.31,0.0
2025-03-03 22:30:00,25.16,45.44,73.55,18.15,0.0
2025-03-03 22:45:00,15.21,74.14,90.34,1.52,0.0
2025-03-03 23:00:00,35.41,61.95,5.46,4.14,11.92
2025-03-03 23:15:00,39.76,80.18,45.61,4.6,0.0
2025-03-03 23:30:00,19.4,91.64,74.69,1.03,0.0
2025-03-03 23:45:00,19.79,37.53,58.33,18.63,0.0
2025-03-04 00:00:00,38.7,51.75,17.52,24.52,9.75
2025-03-04 00:15:00,33.49,50.77,34.05,19.46,0.0
2025-03-04 00:30:00,16.35,39.83,31.78,21.52,0.0
2025-03-04 00:45:00,33.68,82.67,26.13,0.15,0.0
2025-03-04 01:00:00,24.27,79.39,34.31,2.95,0.0
2025-03-04 01:15:00,26.06,61.49,51.49,13.98,0.0
2025-03-04 01:30:00,38.09,64.96,85.49,24.45,0.0
2025-03-04 01:45:00,39.33,33.87,74.2,16.52,0.0
2025-03-04 02:00:00,27.01,66.11,83.52,9.35,0.0
2025-03-04 02:15:00,43.41,81.44,88.36,3.65,0.0
2025-03-04 02:30:00,27.19,67.3,41.62,3.82,0.0
2025-03-04 02:45:00,38.16,47.24,34.6,9.07,0.0
2025-03-04 03:00:00,29.52,73.39,5.76,17.85,11.01
2025-03-04 03:15:00,41.93,53.5,93.05,0.8,0.0
2025-03-04 03:30:00,42.23,65.42,6.58,21.3,35.05
2025-03-04 03:45:00,17.62,61.69,74.11,23.54,0.0
2025-03-04 04:00:00,43.09,54.78,37.81,22.22,0.0
2025-03-04 04:15:00,39.77,76.73,94.88,22.83,0.0
2025-03-04 04:30:00,38.74,87.45,41.96,0.38,0.0
2025-03-04 04:45:00,21.03,30.34,81.66,24.44,0.0
2025-03-04 05:00:00,39.15,90.69,28.27,9.16,0.0
2025-03-04 05:15:00,40.5,63.25,29.91,21.73,0.0
2025-03-04 05:30:00,23.67,75.55,59.55,4.67,0.0
2025-03-04 05:45:00,43.57,85.62,99.8,11.16,0.0
2025-03-04 06:00:00,16.5,60.36,51.76,1.1,0.0
2025-03-04 06:15:00,19.5,84.27,93.63,1.0,0.0
2025-03-04 06:30:00,31.13,41.55,78.62,23.58,0.0
2025-03-04 06:45:00,32.27,40.35,79.59,20.27,21.07
2025-03-04 07:00:00,34.35,72.74,43.6,13.25,90.8
2025-03-04 07:15:00,15.51,86.56,38.65,13.14,97.7
2025-03-04 07:30:00,43.81,88.01,19.19,18.72,203.91
2025-03-04 07:45:00,16.34,71.84,96.39,8.54,71.48
2025-03-04 08:00:00,19.29,64.16,95.94,19.05,92.75
2025-03-04 08:15:00,15.42,51.54,74.71,12.13,160.91
2025-03-04 08:30:00,32.01,93.7,29.63,15.95,262.5
2025-03-04 08:45:00,42.97,50.78,24.52,24.12,317.22
2025-03-04 09:00:00,34.98,78.37,98.86,11.78,235.16
2025-03-04 09:15:00,39.68,64.58,6.65,10.46,396.82
2025-03-04 09:30:00,15.4,69.55,84.36,22.64,284.39
2025-03-04 09:45:00,31.26,55.58,35.55,22.56,402.35
2025-03-04 10:00:00,28.79,92.71,41.89,24.81,400.66
2025-03-04 10:15:00,29.97,67.16,83.2,13.77,352.44
2025-03-04 10:30:00,17.17,90.96,9.06,8.61,431.27
2025-03-04 10:45:00,35.53,30.49,35.42,6.01,465.53
2025-03-04 11:00:00,30.1,67.22,95.2,0.85,359.86
2025-03-04 11:15:00,37.95,76.62,69.91,18.17,450.03
2025-03-04 11:30:00,29.56,78.43,75.49,5.84,397.46
2025-03-04 11:45:00,19.48,88.82,75.75,15.17,395.36
2025-03-04 12:00:00,34.45,30.29,6.06,22.91,500.0
2025-03-04 12:15:00,20.17,30.02,20.32,23.76,496.26
2025-03-04 12:30:00,41.17,60.7,49.13,0.11,453.01
2025-03-04 12:45:00,33.39,31.9,36.82,7.93,463.12
2025-03-04 13:00:00,19.72,93.34,41.09,20.93,430.11
2025-03-04 13:15:00,43.87,44.43,78.14,13.41,411.59
2025-03-04 13:30:00,30.55,60.72,1.47,20.19,481.98
2025-03-04 13:45:00,17.19,33.97,66.05,21.33,382.99
2025-03-04 14:00:00,33.8,63.93,0.01,11.07,470.63
2025-03-04 14:15:00,22.6,54.7,6.31,8.97,408.27
2025-03-04 14:30:00,39.11,32.9,40.83,11.39,363.73
2025-03-04 14:45:00,39.53,51.78,84.09,16.32,296.57
2025-03-04 15:00:00,44.37,55.44,14.5,9.18,364.19
2025-03-04 15:15:00,30.06,94.34,55.46,19.37,248.25
2025-03-04 15:30:00,28.65,43.51,67.85,22.6,260.98
2025-03-04 15:45:00,37.6,65.41,22.95,7.06,257.89
2025-03-04 16:00:00,18.97,94.18,51.23,24.12,156.88
2025-03-04 16:15:00,31.41,81.48,91.14,15.57,93.71
2025-03-04 16:30:00,31.39,94.57,51.22,21.95,138.25
2025-03-04 16:45:00,17.68,92.94,15.73,2.6,132.86
2025-03-04 17:00:00,27.54,61.82,62.78,6.29,81.19
2025-03-04 17:15:00,40.6,75.26,59.22,8.03,27.34
2025-03-04 17:30:00,40.68,37.18,2.7,7.57,106.22
2025-03-04 17:45:00,17.98,58.67,9.06,4.3,42.16
2025-03-04 18:00:00,17.72,82.59,15.68,21.71,0.0
2025-03-04 18:15:00,22.88,62.85,13.63,10.47,3.95
2025-03-04 18:30:00,41.24,75.68,25.95,24.08,0.0
2025-03-04 18:45:00,18.87,78.47,45.41,14.59,0.0
2025-03-04 19:00:00,36.6,46.48,37.17,3.46,0.0
2025-03-04 19:15:00,18.03,86.92,89.06,13.65,0.0
2025-03-04 19:30:00,33.69,59.89,61.21,24.84,0.0
2025-03-04 19:45:00,25.68,43.66,87.61,14.13,0.0
2025-03-04 20:00:00,38.67,86.25,52.7,0.05,0.0
2025-03-04 20:15:00,22.01,57.16,8.99,23.33,0.0
2025-03-04 20:30:00,34.18,78.77,46.33,5.87,0.0
2025-03-04 20:45:00,22.07,65.62,82.2,17.21,0.0
2025-03-04 21:00:00,36.41,54.82,19.41,12.88,11.11
2025-03-04 21:15:00,41.21,82.64,9.12,8.14,16.1
2025-03-04 21:30:00,18.8,67.99,32.94,7.07,0.0
2025-03-04 21:45:00,41.0,55.39,38.89,23.22,0.0
2025-03-04 22:00:00,32.81,37.12,30.63,22.8,0.0
2025-03-04 22:15:00,18.81,88.2,13.52,12.83,0.0
2025-03-04 22:30:00,27.83,32.31,25.08,6.46,0.0
2025-03-04 22:45:00,19.83,86.11,68.23,2.56,0.0
2025-03-04 23:00:00,36.01,53.4,38.59,3.91,0.0
2025-03-04 23:15:00,37.77,71.56,63.25,13.06,0.0
2025-03-04 23:30:00,18.17,89.94,53.63,7.7,0.0
2025-03-04 23:45:00,30.18,39.86,54.91,1.05,0.0
2025-03-05 00:00:00,39.44,66.85,24.85,11.38,0.0
2025-03-05 00:15:00,43.08,79.69,52.15,18.65,0.0
2025-03-05 00:30:00,30.41,79.24,2.36,22.29,25.03
2025-03-05 00:45:00,43.51,64.17,43.17,14.63,0.0
2025-03-05 01:00:00,31.07,70.61,57.26,18.08,0.0
2025-03-05 01:15:00,26.83,79.24,18.2,9.1,0.0
2025-03-05 01:30:00,40.45,84.67,25.66,12.41,0.0
